id|vocabulary_code|LABEL
FMA/313738|FMA/313738|UmlsVocabulary
MSH/D061330|MSH/D061330|UmlsVocabulary
NCI/C157337|NCI/C157337|UmlsVocabulary
LNC/LA15391-8|LNC/LA15391-8|UmlsVocabulary
FMA/286702|FMA/286702|UmlsVocabulary
FMA/55080|FMA/55080|UmlsVocabulary
FMA/84965|FMA/84965|UmlsVocabulary
NCI/C162824|NCI/C162824|UmlsVocabulary
FMA/61237|FMA/61237|UmlsVocabulary
FMA/71731|FMA/71731|UmlsVocabulary
NCI/C77649|NCI/C77649|UmlsVocabulary
FMA/61240|FMA/61240|UmlsVocabulary
OMIM/MTHU029948|OMIM/MTHU029948|UmlsVocabulary
NCI/C96176|NCI/C96176|UmlsVocabulary
OMIM/MTHU034003|OMIM/MTHU034003|UmlsVocabulary
OMIM/MTHU035272|OMIM/MTHU035272|UmlsVocabulary
OMIM/MTHU035726|OMIM/MTHU035726|UmlsVocabulary
OMIM/MTHU036071|OMIM/MTHU036071|UmlsVocabulary
OMIM/MTHU053764|OMIM/MTHU053764|UmlsVocabulary
FMA/54999|FMA/54999|UmlsVocabulary
NCI/C142140|NCI/C142140|UmlsVocabulary
FMA/61234|FMA/61234|UmlsVocabulary
FMA/71727|FMA/71727|UmlsVocabulary
NCI/C147454|NCI/C147454|UmlsVocabulary
FMA/6261|FMA/6261|UmlsVocabulary
FMA/327425|FMA/327425|UmlsVocabulary
NCI/C35521|NCI/C35521|UmlsVocabulary
FMA/54993|FMA/54993|UmlsVocabulary
OMIM/MTHU017974|OMIM/MTHU017974|UmlsVocabulary
FMA/18691|FMA/18691|UmlsVocabulary
NCI/C94812|NCI/C94812|UmlsVocabulary
NCI/C94813|NCI/C94813|UmlsVocabulary
NCI/C94814|NCI/C94814|UmlsVocabulary
NCI/C94815|NCI/C94815|UmlsVocabulary
NCI/C137710|NCI/C137710|UmlsVocabulary
NCI/C155825|NCI/C155825|UmlsVocabulary
NCI/C155826|NCI/C155826|UmlsVocabulary
NCI/C155827|NCI/C155827|UmlsVocabulary
MTH/U000616|MTH/U000616|UmlsVocabulary
MTH/U002921|MTH/U002921|UmlsVocabulary
MSH/D019954|MSH/D019954|UmlsVocabulary
LNC/LP56873-0|LNC/LP56873-0|UmlsVocabulary
LNC/MTHU013482|LNC/MTHU013482|UmlsVocabulary
LNC/LP56813-6|LNC/LP56813-6|UmlsVocabulary
LNC/MTHU013483|LNC/MTHU013483|UmlsVocabulary
HPO/HP:0001270|HPO/HP:0001270|UmlsVocabulary
LNC/LA24693-6|LNC/LA24693-6|UmlsVocabulary
NCI/C116943|NCI/C116943|UmlsVocabulary
OMIM/MTHU000379|OMIM/MTHU000379|UmlsVocabulary
OMIM/MTHU000654|OMIM/MTHU000654|UmlsVocabulary
OMIM/MTHU003954|OMIM/MTHU003954|UmlsVocabulary
OMIM/MTHU004435|OMIM/MTHU004435|UmlsVocabulary
OMIM/MTHU004662|OMIM/MTHU004662|UmlsVocabulary
OMIM/MTHU004935|OMIM/MTHU004935|UmlsVocabulary
OMIM/MTHU016640|OMIM/MTHU016640|UmlsVocabulary
OMIM/MTHU018858|OMIM/MTHU018858|UmlsVocabulary
OMIM/MTHU020203|OMIM/MTHU020203|UmlsVocabulary
OMIM/MTHU041095|OMIM/MTHU041095|UmlsVocabulary
OMIM/MTHU049890|OMIM/MTHU049890|UmlsVocabulary
OMIM/MTHU069125|OMIM/MTHU069125|UmlsVocabulary
OMIM/MTHU071889|OMIM/MTHU071889|UmlsVocabulary
HPO/HP:0002750|HPO/HP:0002750|UmlsVocabulary
FMA/72638|FMA/72638|UmlsVocabulary
FMA/83792|FMA/83792|UmlsVocabulary
MSH/C564052|MSH/C564052|UmlsVocabulary
NCI/C176617|NCI/C176617|UmlsVocabulary
OMIM/313900|OMIM/313900|UmlsVocabulary
NCI/C98147|NCI/C98147|UmlsVocabulary
LNC/LA14639-1|LNC/LA14639-1|UmlsVocabulary
NCI/C129491|NCI/C129491|UmlsVocabulary
LNC/LA14638-3|LNC/LA14638-3|UmlsVocabulary
NCI/C129492|NCI/C129492|UmlsVocabulary
LNC/LA29849-9|LNC/LA29849-9|UmlsVocabulary
NCI/C120974|NCI/C120974|UmlsVocabulary
LNC/LA24976-5|LNC/LA24976-5|UmlsVocabulary
NCI/C138011|NCI/C138011|UmlsVocabulary
NCI/C138925|NCI/C138925|UmlsVocabulary
HPO/HP:0000718|HPO/HP:0000718|UmlsVocabulary
HPO/HP:0008760|HPO/HP:0008760|UmlsVocabulary
NCI/C122528|NCI/C122528|UmlsVocabulary
OMIM/MTHU038011|OMIM/MTHU038011|UmlsVocabulary
ICD9CM/799.23|ICD9CM/799.23|UmlsVocabulary
RXNORM/284704|RXNORM/284704|UmlsVocabulary
OMIM/MTHU021684|OMIM/MTHU021684|UmlsVocabulary
LNC/LA7533-8|LNC/LA7533-8|UmlsVocabulary
LNC/LP185401-9|LNC/LP185401-9|UmlsVocabulary
LNC/MTHU048157|LNC/MTHU048157|UmlsVocabulary
NCI/C2867|NCI/C2867|UmlsVocabulary
HPO/HP:0046503|HPO/HP:0046503|UmlsVocabulary
NCI/C78433|NCI/C78433|UmlsVocabulary
LNC/LA10582-7|LNC/LA10582-7|UmlsVocabulary
MEDLINEPLUS/601|MEDLINEPLUS/601|UmlsVocabulary
NCI/C34890|NCI/C34890|UmlsVocabulary
GO/GO:0001964|GO/GO:0001964|UmlsVocabulary
ICD9CM/307.23|ICD9CM/307.23|UmlsVocabulary
LNC/LA27862-4|LNC/LA27862-4|UmlsVocabulary
MEDLINEPLUS/442|MEDLINEPLUS/442|UmlsVocabulary
MSH/D005879|MSH/D005879|UmlsVocabulary
NCI/C35078|NCI/C35078|UmlsVocabulary
OMIM/137580|OMIM/137580|UmlsVocabulary
OMIM/142704|OMIM/142704|UmlsVocabulary
OMIM/609678|OMIM/609678|UmlsVocabulary
OMIM/MTHU067724|OMIM/MTHU067724|UmlsVocabulary
NCI/C86911|NCI/C86911|UmlsVocabulary
HPO/HP:0033838|HPO/HP:0033838|UmlsVocabulary
NCI/C5215|NCI/C5215|UmlsVocabulary
NCI/C55629|NCI/C55629|UmlsVocabulary
MSH/D057169|MSH/D057169|UmlsVocabulary
NCI/C5216|NCI/C5216|UmlsVocabulary
OMIM/MTHU011835|OMIM/MTHU011835|UmlsVocabulary
LNC/LP149211-7|LNC/LP149211-7|UmlsVocabulary
LNC/MTHU047246|LNC/MTHU047246|UmlsVocabulary
OMIM/MTHU043705|OMIM/MTHU043705|UmlsVocabulary
LNC/LA15948-5|LNC/LA15948-5|UmlsVocabulary
LNC/LA15947-7|LNC/LA15947-7|UmlsVocabulary
LNC/LA15946-9|LNC/LA15946-9|UmlsVocabulary
OMIM/MTHU060214|OMIM/MTHU060214|UmlsVocabulary
HPO/HP:0031845|HPO/HP:0031845|UmlsVocabulary
HPO/HP:0031856|HPO/HP:0031856|UmlsVocabulary
MSH/D000082002|MSH/D000082002|UmlsVocabulary
HPO/HP:0000756|HPO/HP:0000756|UmlsVocabulary
LNC/LP121554-2|LNC/LP121554-2|UmlsVocabulary
LNC/MTHU039828|LNC/MTHU039828|UmlsVocabulary
MSH/D000379|MSH/D000379|UmlsVocabulary
NCI/C34362|NCI/C34362|UmlsVocabulary
OMIM/MTHU036947|OMIM/MTHU036947|UmlsVocabulary
ICD9CM/302.2|ICD9CM/302.2|UmlsVocabulary
MSH/D010378|MSH/D010378|UmlsVocabulary
NCI/C94355|NCI/C94355|UmlsVocabulary
NCI/C114900|NCI/C114900|UmlsVocabulary
MTH/U002469|MTH/U002469|UmlsVocabulary
NCI/C47974|NCI/C47974|UmlsVocabulary
RXNORM/20791|RXNORM/20791|UmlsVocabulary
VANDF/4019393|VANDF/4019393|UmlsVocabulary
FMA/74299|FMA/74299|UmlsVocabulary
FMA/74300|FMA/74300|UmlsVocabulary
NCI/C34141|NCI/C34141|UmlsVocabulary
LNC/LP14912-7|LNC/LP14912-7|UmlsVocabulary
LNC/LP70320-4|LNC/LP70320-4|UmlsVocabulary
LNC/MTHU002170|LNC/MTHU002170|UmlsVocabulary
RXNORM/486961|RXNORM/486961|UmlsVocabulary
VANDF/4018719|VANDF/4018719|UmlsVocabulary
HPO/HP:0030030|HPO/HP:0030030|UmlsVocabulary
MSH/D000069336|MSH/D000069336|UmlsVocabulary
MSH/D047011|MSH/D047011|UmlsVocabulary
NCI/C79671|NCI/C79671|UmlsVocabulary
VANDF/4019245|VANDF/4019245|UmlsVocabulary
FMA/37849|FMA/37849|UmlsVocabulary
FMA/327059|FMA/327059|UmlsVocabulary
FMA/37869|FMA/37869|UmlsVocabulary
HPO/HP:0004370|HPO/HP:0004370|UmlsVocabulary
MSH/D001832|MSH/D001832|UmlsVocabulary
HPO/HP:0012203|HPO/HP:0012203|UmlsVocabulary
MSH/D014009|MSH/D014009|UmlsVocabulary
NCI/C112214|NCI/C112214|UmlsVocabulary
OMIM/MTHU041767|OMIM/MTHU041767|UmlsVocabulary
MSH/D000785|MSH/D000785|UmlsVocabulary
NCI/C35148|NCI/C35148|UmlsVocabulary
ICD9CM/117.4|ICD9CM/117.4|UmlsVocabulary
MSH/D008271|MSH/D008271|UmlsVocabulary
MSH/D008434|MSH/D008434|UmlsVocabulary
MSH/C509290|MSH/C509290|UmlsVocabulary
VANDF/4028378|VANDF/4028378|UmlsVocabulary
FMA/51140|FMA/51140|UmlsVocabulary
NCI/C163514|NCI/C163514|UmlsVocabulary
FMA/323322|FMA/323322|UmlsVocabulary
FMA/77561|FMA/77561|UmlsVocabulary
FMA/19040|FMA/19040|UmlsVocabulary
FMA/45251|FMA/45251|UmlsVocabulary
HPO/HP:0010156|HPO/HP:0010156|UmlsVocabulary
HPO/HP:0010070|HPO/HP:0010070|UmlsVocabulary
NCI/C97262|NCI/C97262|UmlsVocabulary
FMA/32672|FMA/32672|UmlsVocabulary
MSH/D012716|MSH/D012716|UmlsVocabulary
NCI/C33541|NCI/C33541|UmlsVocabulary
FMA/42353|FMA/42353|UmlsVocabulary
FMA/71338|FMA/71338|UmlsVocabulary
HPO/HP:0030280|HPO/HP:0030280|UmlsVocabulary
FMA/10139|FMA/10139|UmlsVocabulary
FMA/35220|FMA/35220|UmlsVocabulary
FMA/44357|FMA/44357|UmlsVocabulary
FMA/47290|FMA/47290|UmlsVocabulary
FMA/268963|FMA/268963|UmlsVocabulary
MSH/D007758|MSH/D007758|UmlsVocabulary
NCI/C33227|NCI/C33227|UmlsVocabulary
FMA/7984|FMA/7984|UmlsVocabulary
FMA/9064|FMA/9064|UmlsVocabulary
MSH/C076772|MSH/C076772|UmlsVocabulary
MSH/C118239|MSH/C118239|UmlsVocabulary
FMA/51174|FMA/51174|UmlsVocabulary
FMA/55379|FMA/55379|UmlsVocabulary
GO/GO:0031097|GO/GO:0031097|UmlsVocabulary
LNC/LP63444-1|LNC/LP63444-1|UmlsVocabulary
LNC/MTHU029660|LNC/MTHU029660|UmlsVocabulary
LNC/LP63471-4|LNC/LP63471-4|UmlsVocabulary
LNC/MTHU029675|LNC/MTHU029675|UmlsVocabulary
MSH/D000071836|MSH/D000071836|UmlsVocabulary
FMA/77859|FMA/77859|UmlsVocabulary
ICD9CM/730.9|ICD9CM/730.9|UmlsVocabulary
ICD9CM/730.90|ICD9CM/730.90|UmlsVocabulary
MEDLINEPLUS/5739|MEDLINEPLUS/5739|UmlsVocabulary
NCI/C26839|NCI/C26839|UmlsVocabulary
LNC/LP135984-5|LNC/LP135984-5|UmlsVocabulary
LNC/LP90994-2|LNC/LP90994-2|UmlsVocabulary
LNC/LP90995-9|LNC/LP90995-9|UmlsVocabulary
LNC/MTHU032305|LNC/MTHU032305|UmlsVocabulary
LNC/MTHU032306|LNC/MTHU032306|UmlsVocabulary
NCI/C158344|NCI/C158344|UmlsVocabulary
OMIM/MTHU056620|OMIM/MTHU056620|UmlsVocabulary
NCI/C69059|NCI/C69059|UmlsVocabulary
VANDF/4023823|VANDF/4023823|UmlsVocabulary
MSH/D003742|MSH/D003742|UmlsVocabulary
HPO/HP:0200013|HPO/HP:0200013|UmlsVocabulary
OMIM/MTHU073183|OMIM/MTHU073183|UmlsVocabulary
ICD9CM/624.0|ICD9CM/624.0|UmlsVocabulary
NCI/C34565|NCI/C34565|UmlsVocabulary
MSH/D017128|MSH/D017128|UmlsVocabulary
NCI/C52001|NCI/C52001|UmlsVocabulary
HPO/HP:0008404|HPO/HP:0008404|UmlsVocabulary
NCI/C112213|NCI/C112213|UmlsVocabulary
OMIM/MTHU036408|OMIM/MTHU036408|UmlsVocabulary
OMIM/MTHU036415|OMIM/MTHU036415|UmlsVocabulary
OMIM/MTHU036684|OMIM/MTHU036684|UmlsVocabulary
FMA/35237|FMA/35237|UmlsVocabulary
FMA/58794|FMA/58794|UmlsVocabulary
VANDF/4023828|VANDF/4023828|UmlsVocabulary
FMA/321660|FMA/321660|UmlsVocabulary
FMA/24518|FMA/24518|UmlsVocabulary
FMA/322739|FMA/322739|UmlsVocabulary
FMA/75296|FMA/75296|UmlsVocabulary
MSH/D000074722|MSH/D000074722|UmlsVocabulary
FMA/51156|FMA/51156|UmlsVocabulary
NCI/C175013|NCI/C175013|UmlsVocabulary
ICD9CM/31.1|ICD9CM/31.1|UmlsVocabulary
ICD9CM/46.11|ICD9CM/46.11|UmlsVocabulary
ICD9CM/46.21|ICD9CM/46.21|UmlsVocabulary
OMIM/MTHU056372|OMIM/MTHU056372|UmlsVocabulary
OMIM/MTHU060678|OMIM/MTHU060678|UmlsVocabulary
NCI/C165438|NCI/C165438|UmlsVocabulary
OMIM/MTHU071226|OMIM/MTHU071226|UmlsVocabulary
FMA/74530|FMA/74530|UmlsVocabulary
FMA/51141|FMA/51141|UmlsVocabulary
NCI/C163515|NCI/C163515|UmlsVocabulary
FMA/40794|FMA/40794|UmlsVocabulary
LNC/LP31435-8|LNC/LP31435-8|UmlsVocabulary
MSH/D000935|MSH/D000935|UmlsVocabulary
NCI/C514|NCI/C514|UmlsVocabulary
VANDF/4021535|VANDF/4021535|UmlsVocabulary
ICD9CM/680-686.99|ICD9CM/680-686.99|UmlsVocabulary
MEDLINEPLUS/5358|MEDLINEPLUS/5358|UmlsVocabulary
MSH/D012874|MSH/D012874|UmlsVocabulary
NCI/C35025|NCI/C35025|UmlsVocabulary
OMIM/MTHU011119|OMIM/MTHU011119|UmlsVocabulary
ICD9CM/111.2|ICD9CM/111.2|UmlsVocabulary
MSH/D014249|MSH/D014249|UmlsVocabulary
NCBI/5550|NCBI/5550|UmlsVocabulary
NCI/C127305|NCI/C127305|UmlsVocabulary
RXNORM/328140|RXNORM/328140|UmlsVocabulary
VANDF/4024057|VANDF/4024057|UmlsVocabulary
VANDF/4024146|VANDF/4024146|UmlsVocabulary
HPO/HP:0002290|HPO/HP:0002290|UmlsVocabulary
LNC/LA24853-6|LNC/LA24853-6|UmlsVocabulary
OMIM/MTHU014000|OMIM/MTHU014000|UmlsVocabulary
HPO/HP:0011364|HPO/HP:0011364|UmlsVocabulary
OMIM/MTHU041704|OMIM/MTHU041704|UmlsVocabulary
OMIM/MTHU019962|OMIM/MTHU019962|UmlsVocabulary
OMIM/MTHU045489|OMIM/MTHU045489|UmlsVocabulary
HPO/HP:0002211|HPO/HP:0002211|UmlsVocabulary
OMIM/MTHU001246|OMIM/MTHU001246|UmlsVocabulary
MSH/C506184|MSH/C506184|UmlsVocabulary
MSH/C532950|MSH/C532950|UmlsVocabulary
MSH/C000656844|MSH/C000656844|UmlsVocabulary
ICD9CM/86.01|ICD9CM/86.01|UmlsVocabulary
FMA/4714|FMA/4714|UmlsVocabulary
NCI/C12881|NCI/C12881|UmlsVocabulary
FMA/4718|FMA/4718|UmlsVocabulary
FMA/71568|FMA/71568|UmlsVocabulary
VANDF/4011710|VANDF/4011710|UmlsVocabulary
MSH/C526419|MSH/C526419|UmlsVocabulary
FMA/321957|FMA/321957|UmlsVocabulary
FMA/37451|FMA/37451|UmlsVocabulary
NCI/C163504|NCI/C163504|UmlsVocabulary
FMA/35240|FMA/35240|UmlsVocabulary
MSH/C509516|MSH/C509516|UmlsVocabulary
LNC/LA6689-9|LNC/LA6689-9|UmlsVocabulary
MSH/D007446|MSH/D007446|UmlsVocabulary
MTH/U003427|MTH/U003427|UmlsVocabulary
NCI/C6827|NCI/C6827|UmlsVocabulary
NCI/C45589|NCI/C45589|UmlsVocabulary
LNC/LP68334-9|LNC/LP68334-9|UmlsVocabulary
LNC/MTHU027863|LNC/MTHU027863|UmlsVocabulary
LNC/LP16215-3|LNC/LP16215-3|UmlsVocabulary
LNC/MTHU015374|LNC/MTHU015374|UmlsVocabulary
RXNORM/7258|RXNORM/7258|UmlsVocabulary
VANDF/4018847|VANDF/4018847|UmlsVocabulary
HPO/HP:0041237|HPO/HP:0041237|UmlsVocabulary
ICD9CM/822|ICD9CM/822|UmlsVocabulary
LNC/LP74805-0|LNC/LP74805-0|UmlsVocabulary
LNC/MTHU029823|LNC/MTHU029823|UmlsVocabulary
MTH/U001622|MTH/U001622|UmlsVocabulary
NCI/C89276|NCI/C89276|UmlsVocabulary
LNC/52511-3|LNC/52511-3|UmlsVocabulary
MEDLINEPLUS/5919|MEDLINEPLUS/5919|UmlsVocabulary
MSH/D002526|MSH/D002526|UmlsVocabulary
OMIM/MTHU072839|OMIM/MTHU072839|UmlsVocabulary
MSH/D003131|MSH/D003131|UmlsVocabulary
NCI/C15212|NCI/C15212|UmlsVocabulary
ICD9CM/302.9|ICD9CM/302.9|UmlsVocabulary
MSH/D020018|MSH/D020018|UmlsVocabulary
HPO/HP:0002910|HPO/HP:0002910|UmlsVocabulary
NCI/C50634|NCI/C50634|UmlsVocabulary
OMIM/MTHU013529|OMIM/MTHU013529|UmlsVocabulary
OMIM/MTHU024715|OMIM/MTHU024715|UmlsVocabulary
OMIM/MTHU029828|OMIM/MTHU029828|UmlsVocabulary
OMIM/MTHU043827|OMIM/MTHU043827|UmlsVocabulary
MSH/D018754|MSH/D018754|UmlsVocabulary
NCI/C111655|NCI/C111655|UmlsVocabulary
FMA/5868|FMA/5868|UmlsVocabulary
OMIM/MTHU000887|OMIM/MTHU000887|UmlsVocabulary
LNC/LP17877-9|LNC/LP17877-9|UmlsVocabulary
LNC/LP31464-8|LNC/LP31464-8|UmlsVocabulary
LNC/MTHU019429|LNC/MTHU019429|UmlsVocabulary
MEDLINEPLUS/136|MEDLINEPLUS/136|UmlsVocabulary
MSH/D045165|MSH/D045165|UmlsVocabulary
NCI/C2360|NCI/C2360|UmlsVocabulary
MSH/D045166|MSH/D045166|UmlsVocabulary
MSH/D005493|MSH/D005493|UmlsVocabulary
NCI/C511|NCI/C511|UmlsVocabulary
MSH/D045167|MSH/D045167|UmlsVocabulary
MSH/D011455|MSH/D011455|UmlsVocabulary
OMIM/MTHU062482|OMIM/MTHU062482|UmlsVocabulary
HPO/HP:0030601|HPO/HP:0030601|UmlsVocabulary
LNC/LA13007-2|LNC/LA13007-2|UmlsVocabulary
LNC/MTHU016250|LNC/MTHU016250|UmlsVocabulary
MSH/D006451|MSH/D006451|UmlsVocabulary
NCI/C172950|NCI/C172950|UmlsVocabulary
FMA/75440|FMA/75440|UmlsVocabulary
ICD9CM/721.3|ICD9CM/721.3|UmlsVocabulary
ICD9CM/724.4|ICD9CM/724.4|UmlsVocabulary
LNC/LP101975-3|LNC/LP101975-3|UmlsVocabulary
LNC/LP7366-0|LNC/LP7366-0|UmlsVocabulary
LNC/MTHU024432|LNC/MTHU024432|UmlsVocabulary
LNC/MTHU050166|LNC/MTHU050166|UmlsVocabulary
LNC/LP18986-7|LNC/LP18986-7|UmlsVocabulary
LNC/MTHU007199|LNC/MTHU007199|UmlsVocabulary
MSH/D020910|MSH/D020910|UmlsVocabulary
NCI/C1219|NCI/C1219|UmlsVocabulary
RXNORM/35827|RXNORM/35827|UmlsVocabulary
VANDF/4028637|VANDF/4028637|UmlsVocabulary
MSH/C030569|MSH/C030569|UmlsVocabulary
RXNORM/36164|RXNORM/36164|UmlsVocabulary
FMA/18868|FMA/18868|UmlsVocabulary
NCI/C32688|NCI/C32688|UmlsVocabulary
FMA/18908|FMA/18908|UmlsVocabulary
FMA/70907|FMA/70907|UmlsVocabulary
FMA/16510|FMA/16510|UmlsVocabulary
FMA/16658|FMA/16658|UmlsVocabulary
FMA/71833|FMA/71833|UmlsVocabulary
MSH/C116431|MSH/C116431|UmlsVocabulary
NCI/C29930|NCI/C29930|UmlsVocabulary
RXNORM/34372|RXNORM/34372|UmlsVocabulary
VANDF/4017989|VANDF/4017989|UmlsVocabulary
FMA/11952|FMA/11952|UmlsVocabulary
FMA/321449|FMA/321449|UmlsVocabulary
FMA/50919|FMA/50919|UmlsVocabulary
FMA/71569|FMA/71569|UmlsVocabulary
FMA/4675|FMA/4675|UmlsVocabulary
FMA/6715|FMA/6715|UmlsVocabulary
FMA/71475|FMA/71475|UmlsVocabulary
ICD9CM/37.61|ICD9CM/37.61|UmlsVocabulary
NCI/C78384|NCI/C78384|UmlsVocabulary
FMA/52659|FMA/52659|UmlsVocabulary
FMA/12526|FMA/12526|UmlsVocabulary
NCI/C12853|NCI/C12853|UmlsVocabulary
MSH/D012090|MSH/D012090|UmlsVocabulary
MSH/D000069342|MSH/D000069342|UmlsVocabulary
MSH/C005900|MSH/C005900|UmlsVocabulary
NCI/C48026|NCI/C48026|UmlsVocabulary
RXNORM/203789|RXNORM/203789|UmlsVocabulary
MSH/C536312|MSH/C536312|UmlsVocabulary
FMA/321213|FMA/321213|UmlsVocabulary
FMA/32430|FMA/32430|UmlsVocabulary
FMA/31723|FMA/31723|UmlsVocabulary
NCI/C157880|NCI/C157880|UmlsVocabulary
RXNORM/155323|RXNORM/155323|UmlsVocabulary
VANDF/4018070|VANDF/4018070|UmlsVocabulary
FMA/19034|FMA/19034|UmlsVocabulary
MSH/D012584|MSH/D012584|UmlsVocabulary
NCI/C52810|NCI/C52810|UmlsVocabulary
NCI/C33518|NCI/C33518|UmlsVocabulary
HPO/HP:0011710|HPO/HP:0011710|UmlsVocabulary
ICD9CM/426.50|ICD9CM/426.50|UmlsVocabulary
MTH/446|MTH/446|UmlsVocabulary
NCI/C84603|NCI/C84603|UmlsVocabulary
OMIM/MTHU017462|OMIM/MTHU017462|UmlsVocabulary
MSH/C566873|MSH/C566873|UmlsVocabulary
NCI/C126651|NCI/C126651|UmlsVocabulary
OMIM/113900|OMIM/113900|UmlsVocabulary
ICD9CM/846.0|ICD9CM/846.0|UmlsVocabulary
NCI/C6500|NCI/C6500|UmlsVocabulary
LNC/LP16798-8|LNC/LP16798-8|UmlsVocabulary
LNC/MTHU004900|LNC/MTHU004900|UmlsVocabulary
MSH/D000096|MSH/D000096|UmlsVocabulary
NCI/C29807|NCI/C29807|UmlsVocabulary
RXNORM/178|RXNORM/178|UmlsVocabulary
VANDF/4019024|VANDF/4019024|UmlsVocabulary
MSH/D000097|MSH/D000097|UmlsVocabulary
LNC/LP14349-2|LNC/LP14349-2|UmlsVocabulary
LNC/MTHU005019|LNC/MTHU005019|UmlsVocabulary
MSH/D000432|MSH/D000432|UmlsVocabulary
NCI/C217|NCI/C217|UmlsVocabulary
RXNORM/1310568|RXNORM/1310568|UmlsVocabulary
VANDF/4019992|VANDF/4019992|UmlsVocabulary
LNC/LP419914-9|LNC/LP419914-9|UmlsVocabulary
MSH/D001218|MSH/D001218|UmlsVocabulary
NCI/C76513|NCI/C76513|UmlsVocabulary
RXNORM/1311524|RXNORM/1311524|UmlsVocabulary
VANDF/4019364|VANDF/4019364|UmlsVocabulary
LNC/LP14295-7|LNC/LP14295-7|UmlsVocabulary
LNC/MTHU009502|LNC/MTHU009502|UmlsVocabulary
MSH/D001387|MSH/D001387|UmlsVocabulary
NCI/C163588|NCI/C163588|UmlsVocabulary
FMA/6594|FMA/6594|UmlsVocabulary
FMA/6905|FMA/6905|UmlsVocabulary
MSH/D019470|MSH/D019470|UmlsVocabulary
MSH/D001207|MSH/D001207|UmlsVocabulary
NCI/C73119|NCI/C73119|UmlsVocabulary
HPO/HP:0006600|HPO/HP:0006600|UmlsVocabulary
OMIM/MTHU020566|OMIM/MTHU020566|UmlsVocabulary
FMA/31280|FMA/31280|UmlsVocabulary
NCI/C130186|NCI/C130186|UmlsVocabulary
LNC/LA11346-6|LNC/LA11346-6|UmlsVocabulary
FMA/22823|FMA/22823|UmlsVocabulary
FMA/32519|FMA/32519|UmlsVocabulary
NCI/C10345|NCI/C10345|UmlsVocabulary
NCI/C50600|NCI/C50600|UmlsVocabulary
NCI/C67484|NCI/C67484|UmlsVocabulary
ICD10PCS/2W50X2Z|ICD10PCS/2W50X2Z|UmlsVocabulary
ICD10PCS/2W51X2Z|ICD10PCS/2W51X2Z|UmlsVocabulary
ICD10PCS/2W52X2Z|ICD10PCS/2W52X2Z|UmlsVocabulary
ICD10PCS/2W55X2Z|ICD10PCS/2W55X2Z|UmlsVocabulary
LNC/LA9468-5|LNC/LA9468-5|UmlsVocabulary
ICD9CM/02.02|ICD9CM/02.02|UmlsVocabulary
FMA/33738|FMA/33738|UmlsVocabulary
LNC/LP7235-7|LNC/LP7235-7|UmlsVocabulary
LNC/MTHU003127|LNC/MTHU003127|UmlsVocabulary
NCI/C120670|NCI/C120670|UmlsVocabulary
NCI/C78719|NCI/C78719|UmlsVocabulary
NCI/C16174|NCI/C16174|UmlsVocabulary
NCI/C85578|NCI/C85578|UmlsVocabulary
VANDF/4031833|VANDF/4031833|UmlsVocabulary
LNC/LA28999-3|LNC/LA28999-3|UmlsVocabulary
FMA/38229|FMA/38229|UmlsVocabulary
FMA/13460|FMA/13460|UmlsVocabulary
LNC/LA8941-2|LNC/LA8941-2|UmlsVocabulary
MSH/D003828|MSH/D003828|UmlsVocabulary
NCI/C66858|NCI/C66858|UmlsVocabulary
FMA/326922|FMA/326922|UmlsVocabulary
GO/GO:0045171|GO/GO:0045171|UmlsVocabulary
GO/GO:0140510|GO/GO:0140510|UmlsVocabulary
FMA/57118|FMA/57118|UmlsVocabulary
FMA/231547|FMA/231547|UmlsVocabulary
NCI/C33306|NCI/C33306|UmlsVocabulary
FMA/42998|FMA/42998|UmlsVocabulary
FMA/86313|FMA/86313|UmlsVocabulary
FMA/43961|FMA/43961|UmlsVocabulary
FMA/44539|FMA/44539|UmlsVocabulary
HPO/HP:0004686|HPO/HP:0004686|UmlsVocabulary
MSH/D000074059|MSH/D000074059|UmlsVocabulary
FMA/13902|FMA/13902|UmlsVocabulary
MSH/D005206|MSH/D005206|UmlsVocabulary
NCI/C32585|NCI/C32585|UmlsVocabulary
FMA/77461|FMA/77461|UmlsVocabulary
NCI/C33355|NCI/C33355|UmlsVocabulary
HPO/HP:4000044|HPO/HP:4000044|UmlsVocabulary
NCI/C27129|NCI/C27129|UmlsVocabulary
FMA/22300|FMA/22300|UmlsVocabulary
FMA/86679|FMA/86679|UmlsVocabulary
FMA/38459|FMA/38459|UmlsVocabulary
NCI/C53155|NCI/C53155|UmlsVocabulary
FMA/38453|FMA/38453|UmlsVocabulary
NCI/C150854|NCI/C150854|UmlsVocabulary
FMA/65608|FMA/65608|UmlsVocabulary
FMA/6871|FMA/6871|UmlsVocabulary
MSH/D000072039|MSH/D000072039|UmlsVocabulary
LNC/LA13492-6|LNC/LA13492-6|UmlsVocabulary
OMIM/MTHU070255|OMIM/MTHU070255|UmlsVocabulary
VANDF/4027618|VANDF/4027618|UmlsVocabulary
OMIM/MTHU021623|OMIM/MTHU021623|UmlsVocabulary
VANDF/4030531|VANDF/4030531|UmlsVocabulary
VANDF/4032590|VANDF/4032590|UmlsVocabulary
VANDF/4033302|VANDF/4033302|UmlsVocabulary
VANDF/4036849|VANDF/4036849|UmlsVocabulary
