id|entity_id|LABEL|preferred_term
UMLS/C0517356|UMLS/C0517356|UmlsEntity|Libido, CTCAE
UMLS/C0870535|UMLS/C0870535|UmlsEntity|Eye Movement Desensitization Reprocessing
UMLS/C1142385|UMLS/C1142385|UmlsEntity|Functional cyst of ovary
UMLS/C1855460|UMLS/C1855460|UmlsEntity|Transgressive keratosis
UMLS/C2981158|UMLS/C2981158|UmlsEntity|Lack of libido
UMLS/C3475857|UMLS/C3475857|UmlsEntity|I have felt scared or panicky for no very good reason in the past 7D
UMLS/C3810512|UMLS/C3810512|UmlsEntity|Exaggerated lordosis
UMLS/C3843876|UMLS/C3843876|UmlsEntity|Hobbies developing photographs
UMLS/C3843877|UMLS/C3843877|UmlsEntity|Hobbies using soldering
UMLS/C3843878|UMLS/C3843878|UmlsEntity|Hobbies using glues
UMLS/C4692653|UMLS/C4692653|UmlsEntity|Transgressive behavior
UMLS/C4703571|UMLS/C4703571|UmlsEntity|Abnormal libido
UMLS/C4703576|UMLS/C4703576|UmlsEntity|Hobby horse gait
UMLS/C5392066|UMLS/C5392066|UmlsEntity|Sexual Trauma
UMLS/C5539757|UMLS/C5539757|UmlsEntity|Posttraumatic stress symptom
UMLS/C0001818|UMLS/C0001818|UmlsEntity|Agoraphobia
UMLS/C0030764|UMLS/C0030764|UmlsEntity|Pedophilia
UMLS/C0677660|UMLS/C0677660|UmlsEntity|Emotional problems
UMLS/C0055361|UMLS/C0055361|UmlsEntity|chlorhexidine gluconate
UMLS/C1183963|UMLS/C1183963|UmlsEntity|Medullary ray
UMLS/C1511959|UMLS/C1511959|UmlsEntity|Digital Ray
UMLS/C1601799|UMLS/C1601799|UmlsEntity|phosphate ion
UMLS/C2139125|UMLS/C2139125|UmlsEntity|laser suite retina local block given peribulbar
UMLS/C2139126|UMLS/C2139126|UmlsEntity|laser suite retina local block given retrobulbar
UMLS/C4022668|UMLS/C4022668|UmlsEntity|Absent ray
UMLS/C4042905|UMLS/C4042905|UmlsEntity|Neurovascular Coupling
UMLS/C0074529|UMLS/C0074529|UmlsEntity|Silk
UMLS/C0222291|UMLS/C0222291|UmlsEntity|Skin structure of sole of foot
UMLS/C0448919|UMLS/C0448919|UmlsEntity|Plantar skin crease
UMLS/C0829286|UMLS/C0829286|UmlsEntity|Skin of plantar part of toe
UMLS/C0005904|UMLS/C0005904|UmlsEntity|Body Temperature Changes
UMLS/C0040261|UMLS/C0040261|UmlsEntity|Onychomycosis
UMLS/C0085808|UMLS/C0085808|UmlsEntity|Aneurysm, Mycotic
UMLS/C0276648|UMLS/C0276648|UmlsEntity|Mycotic endocarditis
UMLS/C2231010|UMLS/C2231010|UmlsEntity|mycotic maduromycosis
UMLS/C2350621|UMLS/C2350621|UmlsEntity|Eumycetoma
UMLS/C0024939|UMLS/C0024939|UmlsEntity|Matrix Bands
UMLS/C0122863|UMLS/C0122863|UmlsEntity|hydroxypropylmethylcellulose-lactose matrix
UMLS/C0915825|UMLS/C0915825|UmlsEntity|FloSeal Matrix
UMLS/C2609937|UMLS/C2609937|UmlsEntity|PROMOGRAN MATRIX
UMLS/C0224465|UMLS/C0224465|UmlsEntity|Structure of extensor digitorum brevis muscle of foot
UMLS/C0546059|UMLS/C0546059|UmlsEntity|Posterior cutaneous nerve
UMLS/C0737560|UMLS/C0737560|UmlsEntity|Perforating cutaneous nerve
UMLS/C0835838|UMLS/C0835838|UmlsEntity|Medial femoral cutaneous nerve
UMLS/C4024003|UMLS/C4024003|UmlsEntity|Pseudoepiphysis of the 1st metatarsal
UMLS/C4024074|UMLS/C4024074|UmlsEntity|Curved 1st metatarsal
UMLS/C4281721|UMLS/C4281721|UmlsEntity|Tissue Factor Pathway Inhibitor, human
UMLS/C0036846|UMLS/C0036846|UmlsEntity|Sesamoid Bones
UMLS/C0278417|UMLS/C0278417|UmlsEntity|Sesamoid of wrist
UMLS/C0426827|UMLS/C0426827|UmlsEntity|Rib gap
UMLS/C0447785|UMLS/C0447785|UmlsEntity|First costotransverse joint
UMLS/C0447818|UMLS/C0447818|UmlsEntity|First intermetatarsal joint
UMLS/C0447821|UMLS/C0447821|UmlsEntity|First tarsometatarsal joint
UMLS/C0448666|UMLS/C0448666|UmlsEntity|Tendon of adductor hallucis
UMLS/C0457406|UMLS/C0457406|UmlsEntity|Hinge (physical object)
UMLS/C0458699|UMLS/C0458699|UmlsEntity|Bony labyrinth structure
UMLS/C0502760|UMLS/C0502760|UmlsEntity|Joint of head of first rib
UMLS/C0503700|UMLS/C0503700|UmlsEntity|First sternocostal joint
UMLS/C0653951|UMLS/C0653951|UmlsEntity|GAP-POMP regimen
UMLS/C0765420|UMLS/C0765420|UmlsEntity|GAP protocol
UMLS/C0924131|UMLS/C0924131|UmlsEntity|Tendon of extensor hallucis brevis
UMLS/C0927047|UMLS/C0927047|UmlsEntity|Sesamoid cartilage
UMLS/C1818663|UMLS/C1818663|UmlsEntity|medial cortex
UMLS/C1954501|UMLS/C1954501|UmlsEntity|Respiratory allergen panel, US - Cascade Pacific northwest a
UMLS/C1954629|UMLS/C1954629|UmlsEntity|Respiratory allergen panel, US - Cascade Pacific northwest b
UMLS/C4277599|UMLS/C4277599|UmlsEntity|Professional Practice Gaps
UMLS/C0221994|UMLS/C0221994|UmlsEntity|Eponychium
UMLS/C2242472|UMLS/C2242472|UmlsEntity|Infection of bone
UMLS/C0337184|UMLS/C0337184|UmlsEntity|Physical restraint equipment (device)
UMLS/C0554876|UMLS/C0554876|UmlsEntity|poorly controlled diabetes mellitus
UMLS/C1272923|UMLS/C1272923|UmlsEntity|Dental dosage form
UMLS/C1875603|UMLS/C1875603|UmlsEntity|Abdominal pad
UMLS/C0162350|UMLS/C0162350|UmlsEntity|Floss, Dental
UMLS/C1562268|UMLS/C1562268|UmlsEntity|Integrated ray-trace triangulation acquisition laser scanning with conventional fundus imaging
UMLS/C4021901|UMLS/C4021901|UmlsEntity|Neoplasm of fatty tissue
UMLS/C5543435|UMLS/C5543435|UmlsEntity|Fatty tissue replacement
UMLS/C0013426|UMLS/C0013426|UmlsEntity|Dystrophy of vulva
UMLS/C0162575|UMLS/C0162575|UmlsEntity|Embolectomy
UMLS/C0221260|UMLS/C0221260|UmlsEntity|Dystrophia unguium
UMLS/C0224734|UMLS/C0224734|UmlsEntity|Fourth metatarsophalangeal joint
UMLS/C0929839|UMLS/C0929839|UmlsEntity|Plantar fascia of foot
UMLS/C1875180|UMLS/C1875180|UmlsEntity|GAUZE PAD
UMLS/C2141154|UMLS/C2141154|UmlsEntity|left foot amputation fifth ray (treatment)
UMLS/C2224093|UMLS/C2224093|UmlsEntity|amputation of fifth ray of right foot (treatment)
UMLS/C4241437|UMLS/C4241437|UmlsEntity|Posterior interosseous space
UMLS/C0223963|UMLS/C0223963|UmlsEntity|Bone structure of medial cuneiform
UMLS/C0224508|UMLS/C0224508|UmlsEntity|Structure of ginglymus
UMLS/C0400249|UMLS/C0400249|UmlsEntity|Lateral Internal Sphincterotomy
UMLS/C0448662|UMLS/C0448662|UmlsEntity|Tendon of extensor digitorum brevis
UMLS/C0555352|UMLS/C0555352|UmlsEntity|Internal radiotherapy
UMLS/C0842481|UMLS/C0842481|UmlsEntity|Internal Cardiotocography
UMLS/C4750149|UMLS/C4750149|UmlsEntity|Resection of innominate bone
UMLS/C0039492|UMLS/C0039492|UmlsEntity|Temporary tracheostomy
UMLS/C0192971|UMLS/C0192971|UmlsEntity|Temporary colostomy
UMLS/C2937270|UMLS/C2937270|UmlsEntity|Creation of temporary ileostomy
UMLS/C4313505|UMLS/C4313505|UmlsEntity|Bilateral hallux valgus
UMLS/C4693339|UMLS/C4693339|UmlsEntity|Hallux valgus, severe
UMLS/C5237180|UMLS/C5237180|UmlsEntity|Specimen Toothpick
UMLS/C5394421|UMLS/C5394421|UmlsEntity|Hallux valgus, mild
UMLS/C0205129|UMLS/C0205129|UmlsEntity|Sagittal
UMLS/C0224467|UMLS/C0224467|UmlsEntity|Structure of extensor hallucis brevis muscle
UMLS/C0224880|UMLS/C0224880|UmlsEntity|Structure of extensor pollicis longus muscle tendon
UMLS/C0224945|UMLS/C0224945|UmlsEntity|Structure of adductor tendon
UMLS/C1281612|UMLS/C1281612|UmlsEntity|Entire adductor tendon
UMLS/C0003308|UMLS/C0003308|UmlsEntity|Antifungal Agents
UMLS/C0037278|UMLS/C0037278|UmlsEntity|Skin Diseases, Infectious
UMLS/C0040249|UMLS/C0040249|UmlsEntity|White Piedra
UMLS/C0040933|UMLS/C0040933|UmlsEntity|Trichophyton (fungus)
UMLS/C0221262|UMLS/C0221262|UmlsEntity|Poliosis
UMLS/C0239804|UMLS/C0239804|UmlsEntity|White hair
UMLS/C0240961|UMLS/C0240961|UmlsEntity|White sclera
UMLS/C0344312|UMLS/C0344312|UmlsEntity|White forelock
UMLS/C1688534|UMLS/C1688534|UmlsEntity|Review (bleaching agent)
UMLS/C2266660|UMLS/C2266660|UmlsEntity|skin culture (lab test)
UMLS/C2607360|UMLS/C2607360|UmlsEntity|tetric ceram bleach
UMLS/C5391325|UMLS/C5391325|UmlsEntity|dermatophytid reaction
UMLS/C0177685|UMLS/C0177685|UmlsEntity|Aspiration of skin and subcutaneous tissue
UMLS/C0198757|UMLS/C0198757|UmlsEntity|Mayo operation, herniorrhaphy
UMLS/C0226661|UMLS/C0226661|UmlsEntity|Structure of small cardiac vein
UMLS/C0226663|UMLS/C0226663|UmlsEntity|Venae cordis minimae
UMLS/C1573139|UMLS/C1573139|UmlsEntity|PAD,ABDOMINAL 12 X 16 NONSTERILE
UMLS/C2351246|UMLS/C2351246|UmlsEntity|Poly(aniline-2-sulfonic acid)
UMLS/C3669031|UMLS/C3669031|UmlsEntity|Bone structure of middle phalanx
UMLS/C0224480|UMLS/C0224480|UmlsEntity|Structure of abductor digiti minimi muscle of foot
UMLS/C0224736|UMLS/C0224736|UmlsEntity|Fifth metatarsophalangeal joint
UMLS/C1700433|UMLS/C1700433|UmlsEntity|ORTHO-ONE
UMLS/C0021943|UMLS/C0021943|UmlsEntity|Chromosome inversion
UMLS/C1705687|UMLS/C1705687|UmlsEntity|Inversion Mutation Abnormality
UMLS/C2359764|UMLS/C2359764|UmlsEntity|Pulmonary therapy treatment
UMLS/C4277740|UMLS/C4277740|UmlsEntity|Walk Test
UMLS/C0027396|UMLS/C0027396|UmlsEntity|naproxen
UMLS/C0159849|UMLS/C0159849|UmlsEntity|Fracture of patella
UMLS/C0518031|UMLS/C0518031|UmlsEntity|Endurance
UMLS/C2598169|UMLS/C2598169|UmlsEntity|Endurance:-:Point in time:^Patient:-
UMLS/C0007760|UMLS/C0007760|UmlsEntity|Cerebellar Diseases
UMLS/C0009429|UMLS/C0009429|UmlsEntity|Combined Modality Therapy
UMLS/C0033953|UMLS/C0033953|UmlsEntity|Psychosexual Disorders
UMLS/C0086565|UMLS/C0086565|UmlsEntity|Liver Dysfunction
UMLS/C0242973|UMLS/C0242973|UmlsEntity|Ventricular Dysfunction
UMLS/C0501385|UMLS/C0501385|UmlsEntity|Sensory nerve
UMLS/C1836317|UMLS/C1836317|UmlsEntity|Limited hip rotation
UMLS/C0002845|UMLS/C0002845|UmlsEntity|Androgens, Synthetic
UMLS/C0014941|UMLS/C0014941|UmlsEntity|Estrogens, Synthetic
UMLS/C0016411|UMLS/C0016411|UmlsEntity|Folic Acid Antagonists
UMLS/C0033307|UMLS/C0033307|UmlsEntity|Progestational Hormones, Synthetic
UMLS/C0033556|UMLS/C0033556|UmlsEntity|Prostaglandins A, Synthetic
UMLS/C0282082|UMLS/C0282082|UmlsEntity|Gluteal Region
UMLS/C2058225|UMLS/C2058225|UmlsEntity|Atrophy of the hamstrings
UMLS/C4073072|UMLS/C4073072|UmlsEntity|Abnormal posterior segment imaging
UMLS/C0854145|UMLS/C0854145|UmlsEntity|Feeding Disorders
UMLS/C0019043|UMLS/C0019043|UmlsEntity|Hemoglobin, Sickle
UMLS/C0224553|UMLS/C0224553|UmlsEntity|Structure of posterior fontanel of skull
UMLS/C0158244|UMLS/C0158244|UmlsEntity|Lumbosacral spondylosis without myelopathy
UMLS/C0158291|UMLS/C0158291|UmlsEntity|Thoracic or lumbosacral neuritis or radiculitis, unspecified
UMLS/C0196901|UMLS/C0196901|UmlsEntity|Destruction by neurolytic agent, intercostal nerve
UMLS/C0196907|UMLS/C0196907|UmlsEntity|Destruction by neurolytic agent; pudendal nerve
UMLS/C0442123|UMLS/C0442123|UmlsEntity|Intravascular
UMLS/C0730194|UMLS/C0730194|UmlsEntity|Lumbosacral spondylosis
UMLS/C0073631|UMLS/C0073631|UmlsEntity|ketorolac
UMLS/C0074049|UMLS/C0074049|UmlsEntity|Sarapin
UMLS/C0226371|UMLS/C0226371|UmlsEntity|Structure of superior gluteal artery
UMLS/C0226773|UMLS/C0226773|UmlsEntity|Structure of superior gluteal vein
UMLS/C0228929|UMLS/C0228929|UmlsEntity|Structure of superior gluteal nerve
UMLS/C0229826|UMLS/C0229826|UmlsEntity|Structure of superior gluteal lymph node
UMLS/C1740186|UMLS/C1740186|UmlsEntity|SKAP2 protein, human
UMLS/C0071839|UMLS/C0071839|UmlsEntity|prednisolone acetate
UMLS/C0223081|UMLS/C0223081|UmlsEntity|Structure of articular process of vertebra
UMLS/C0226528|UMLS/C0226528|UmlsEntity|Structure of parotid vein
UMLS/C0501085|UMLS/C0501085|UmlsEntity|Unnamed branch of descending thoracic aorta
UMLS/C0501999|UMLS/C0501999|UmlsEntity|Esophageal branch of anterior vagal trunk
UMLS/C1182967|UMLS/C1182967|UmlsEntity|Set of paracentral branches
UMLS/C0176599|UMLS/C0176599|UmlsEntity|Implant of pulsation balloon
UMLS/C1699210|UMLS/C1699210|UmlsEntity|Intraoperative Neurological Injury
UMLS/C0925277|UMLS/C0925277|UmlsEntity|Medial branch of supra-orbital nerve
UMLS/C1261045|UMLS/C1261045|UmlsEntity|Sacral vertebra structure
UMLS/C0035127|UMLS/C0035127|UmlsEntity|Cumulative Trauma Disorders
UMLS/C4042755|UMLS/C4042755|UmlsEntity|Medical Overuse
UMLS/C0701378|UMLS/C0701378|UmlsEntity|Aristospan
UMLS/C2931171|UMLS/C2931171|UmlsEntity|Juvenile pauciarticular chronic arthritis
UMLS/C0446487|UMLS/C0446487|UmlsEntity|Structure of tenth intercostal space
UMLS/C0824498|UMLS/C0824498|UmlsEntity|Interligamentous bursa
UMLS/C0223606|UMLS/C0223606|UmlsEntity|Structure of sacral promontory
UMLS/C4763904|UMLS/C4763904|UmlsEntity|Hypogastric Plexus Block
UMLS/C0600901|UMLS/C0600901|UmlsEntity|methylprednisolone acetate
UMLS/C0036394|UMLS/C0036394|UmlsEntity|Structure of sciatic nerve
UMLS/C0226373|UMLS/C0226373|UmlsEntity|Structure of sciatic artery
UMLS/C0006384|UMLS/C0006384|UmlsEntity|Bundle-Branch Block
UMLS/C1879286|UMLS/C1879286|UmlsEntity|Hereditary bundle branch system defect
UMLS/C0272914|UMLS/C0272914|UmlsEntity|Sprain of ligament of lumbosacral joint
UMLS/C0423676|UMLS/C0423676|UmlsEntity|Lumbosacral neuritis
UMLS/C1334438|UMLS/C1334438|UmlsEntity|Lumbosacral Lipoma
UMLS/C0001002|UMLS/C0001002|UmlsEntity|acetone
UMLS/C0001004|UMLS/C0001004|UmlsEntity|Acetonitriles
UMLS/C0001963|UMLS/C0001963|UmlsEntity|methanol
UMLS/C0003999|UMLS/C0003999|UmlsEntity|aspartame
UMLS/C0004494|UMLS/C0004494|UmlsEntity|Azinphosmethyl
UMLS/C0228817|UMLS/C0228817|UmlsEntity|Structure of cervical nerve medial branch
UMLS/C0501924|UMLS/C0501924|UmlsEntity|Medial branch of superior cervical ganglion
UMLS/C0502155|UMLS/C0502155|UmlsEntity|Medial branch of middle cervical ganglion
UMLS/C1289009|UMLS/C1289009|UmlsEntity|Entire cervical nerve medial branch
UMLS/C1956191|UMLS/C1956191|UmlsEntity|Gene Gun DNA Immunization
UMLS/C0003974|UMLS/C0003974|UmlsEntity|Asepsis
UMLS/C0221093|UMLS/C0221093|UmlsEntity|Hypodermic Needles
UMLS/C1968577|UMLS/C1968577|UmlsEntity|Progressive calcification of costochondral cartilage
UMLS/C0823549|UMLS/C0823549|UmlsEntity|Set of joints of L1-L2 vertebrae
UMLS/C4331753|UMLS/C4331753|UmlsEntity|Wheal Diameter Interpretation
UMLS/C0189621|UMLS/C0189621|UmlsEntity|Injection of cardiovascular system
UMLS/C0224315|UMLS/C0224315|UmlsEntity|Structure of semispinalis muscle
UMLS/C0224368|UMLS/C0224368|UmlsEntity|Structure of levator scapulae muscle
UMLS/C1170078|UMLS/C1170078|UmlsEntity|Avinza
UMLS/C0280697|UMLS/C0280697|UmlsEntity|carboplatin/etoposide/ifosfamide
UMLS/C1708473|UMLS/C1708473|UmlsEntity|Impaired Circulation
UMLS/C1879508|UMLS/C1879508|UmlsEntity|AIE Regimen
UMLS/C1288740|UMLS/C1288740|UmlsEntity|Entire bone of forearm
UMLS/C1289803|UMLS/C1289803|UmlsEntity|Long arm splint, device
UMLS/C2452281|UMLS/C2452281|UmlsEntity|Removal of Cast on Head
UMLS/C2452291|UMLS/C2452291|UmlsEntity|Removal of Cast on Face
UMLS/C2452301|UMLS/C2452301|UmlsEntity|Removal of Cast on Neck
UMLS/C2452328|UMLS/C2452328|UmlsEntity|Removal of Cast on Back
UMLS/C4697805|UMLS/C4697805|UmlsEntity|Cast Application/Removal
UMLS/C0196118|UMLS/C0196118|UmlsEntity|Elevation of skull fracture fragments
UMLS/C0588196|UMLS/C0588196|UmlsEntity|Bone structure of shaft of fibula
UMLS/C1096106|UMLS/C1096106|UmlsEntity|Wound Complication
UMLS/C1516742|UMLS/C1516742|UmlsEntity|Compartmental Treatment
UMLS/C2827770|UMLS/C2827770|UmlsEntity|Cellulose Tape Method
UMLS/C2863917|UMLS/C2863917|UmlsEntity|Displaced pilon fracture of right tibia, sequela
UMLS/C2863934|UMLS/C2863934|UmlsEntity|Displaced pilon fracture of left tibia, sequela
UMLS/C2863951|UMLS/C2863951|UmlsEntity|Displaced pilon fracture of unspecified tibia, sequela
UMLS/C2863968|UMLS/C2863968|UmlsEntity|Nondisplaced pilon fracture of right tibia, sequela
UMLS/C2863985|UMLS/C2863985|UmlsEntity|Nondisplaced pilon fracture of left tibia, sequela
UMLS/C3537866|UMLS/C3537866|UmlsEntity|DRESSING,HYDROFERA BLUE TUNNELING 9MM X 6IN HBT090
UMLS/C4699826|UMLS/C4699826|UmlsEntity|Compression therapies: Taping
UMLS/C0829632|UMLS/C0829632|UmlsEntity|Tendon of pectoralis minor
UMLS/C0920812|UMLS/C0920812|UmlsEntity|Sternal head of sternocleidomastoid
UMLS/C1720978|UMLS/C1720978|UmlsEntity|Bone Anchors
UMLS/C0011459|UMLS/C0011459|UmlsEntity|Denture, Overlay
UMLS/C0225414|UMLS/C0225414|UmlsEntity|Bridge of nose
UMLS/C0230846|UMLS/C0230846|UmlsEntity|Mitochondrial 'bridge'
UMLS/C1167402|UMLS/C1167402|UmlsEntity|intercellular bridge
UMLS/C5451127|UMLS/C5451127|UmlsEntity|nuclear bridge
UMLS/C0409163|UMLS/C0409163|UmlsEntity|Splinting of finger
UMLS/C0600020|UMLS/C0600020|UmlsEntity|Dynamic splinting
UMLS/C0935302|UMLS/C0935302|UmlsEntity|Groove for superior sagittal sinus
UMLS/C1518991|UMLS/C1518991|UmlsEntity|Outer layer of dura mater
UMLS/C2177494|UMLS/C2177494|UmlsEntity|metatarsus primus varus (physical finding)
UMLS/C0223993|UMLS/C0223993|UmlsEntity|Entire third metatarsal
UMLS/C0223996|UMLS/C0223996|UmlsEntity|Head of third metatarsal bone
UMLS/C0834704|UMLS/C0834704|UmlsEntity|Third plantar metatarsal artery
UMLS/C0835211|UMLS/C0835211|UmlsEntity|Third plantar metatarsal vein
UMLS/C1617863|UMLS/C1617863|UmlsEntity|LUMBAR-SACRAL ORTHOSIS, SAGITTAL-CORONAL CONTROL, WITH RIGID POSTERIOR FRAME/PANEL(S), POSTERIOR EXTENDS FROM SACROCOCCYGEAL JUNCTION TO T-9 VERTEBRA, LATERAL STRENGTH PROVIDED BY RIGID LATERAL FRAME/PANEL(S), PRODUCES INTRACAVITARY PRESSURE TO REDUCE LOAD ON INTERVERTEBRAL DISCS, INCLUDES STRAPS, CLOSURES, MAY INCLUDE PADDING, STAYS, SHOULDER STRAPS, PENDULOUS ABDOMEN DESIGN, CUSTOM FABRICATED
UMLS/C2315136|UMLS/C2315136|UmlsEntity|Application of short leg splint
UMLS/C4021650|UMLS/C4021650|UmlsEntity|Short third metatarsal
UMLS/C1737238|UMLS/C1737238|UmlsEntity|Extracorporeal Shockwave Therapy
UMLS/C0015642|UMLS/C0015642|UmlsEntity|Fascia lata structure
UMLS/C0228576|UMLS/C0228576|UmlsEntity|Dorsal funiculus
UMLS/C0332710|UMLS/C0332710|UmlsEntity|Fracture, transverse
UMLS/C0347804|UMLS/C0347804|UmlsEntity|Acetabulum Fracture
UMLS/C0448655|UMLS/C0448655|UmlsEntity|Tendon of obturator internus
UMLS/C2330444|UMLS/C2330444|UmlsEntity|Posterior wall of transverse colon
UMLS/C0224252|UMLS/C0224252|UmlsEntity|Flexor carpi radialis
UMLS/C0224263|UMLS/C0224263|UmlsEntity|Structure of pronator quadratus muscle
UMLS/C0228820|UMLS/C0228820|UmlsEntity|Structure of third occipital nerve
UMLS/C0228826|UMLS/C0228826|UmlsEntity|Structure of smaller occipital nerve
UMLS/C0332761|UMLS/C0332761|UmlsEntity|Fracture Dislocation
UMLS/C0559777|UMLS/C0559777|UmlsEntity|Fracture of odontoid process
UMLS/C3810846|UMLS/C3810846|UmlsEntity|C2 - answer to question
UMLS/C4313925|UMLS/C4313925|UmlsEntity|C1-C3 fusion
UMLS/C0748226|UMLS/C0748226|UmlsEntity|Radial Neuropathy
UMLS/C2356476|UMLS/C2356476|UmlsEntity|KARAYA GUM WASHER,TORBOT #AT0312
UMLS/C2673656|UMLS/C2673656|UmlsEntity|Limited supination
UMLS/C3154204|UMLS/C3154204|UmlsEntity|KARAYA WASHER,PERMA-TYPE #G1510078
UMLS/C3666575|UMLS/C3666575|UmlsEntity|KARAYA WASHER,PERMA-TYPE #G1510114
UMLS/C3834502|UMLS/C3834502|UmlsEntity|KARAYA WASHER,PERMA-TYPE #G1500114
UMLS/C4522754|UMLS/C4522754|UmlsEntity|KARAYA WASHER,PERMA-TYPE #G1510118
UMLS/C0228952|UMLS/C0228952|UmlsEntity|Structure of superficial peroneal nerve
UMLS/C0242904|UMLS/C0242904|UmlsEntity|Anesthetics, Intravenous
UMLS/C0588193|UMLS/C0588193|UmlsEntity|Bone structure of shaft of femur
UMLS/C5201274|UMLS/C5201274|UmlsEntity|Ascorbate Injection
UMLS/C0183875|UMLS/C0183875|UmlsEntity|Medical Tent
UMLS/C0265294|UMLS/C0265294|UmlsEntity|Pyle metaphyseal dysplasia
UMLS/C0432226|UMLS/C0432226|UmlsEntity|Metaphyseal anadysplasia
UMLS/C0816636|UMLS/C0816636|UmlsEntity|Distal metaphysis of radius
UMLS/C0828545|UMLS/C0828545|UmlsEntity|Surface of radius
UMLS/C1832146|UMLS/C1832146|UmlsEntity|Metaphyseal rarefaction
UMLS/C1832147|UMLS/C1832147|UmlsEntity|Striation of the metaphyses
UMLS/C4473563|UMLS/C4473563|UmlsEntity|SYRINGE,ANTRUM GF #3914
UMLS/C0014574|UMLS/C0014574|UmlsEntity|
UMLS/C0225022|UMLS/C0225022|UmlsEntity|Structure of intraarticular sternocostal ligament
UMLS/C0332758|UMLS/C0332758|UmlsEntity|Avulsion fracture
UMLS/C1282785|UMLS/C1282785|UmlsEntity|Entire intraarticular sternocostal ligament
UMLS/C5421714|UMLS/C5421714|UmlsEntity|Avulsion fractured tibia
UMLS/C0039277|UMLS/C0039277|UmlsEntity|Talus
UMLS/C0223933|UMLS/C0223933|UmlsEntity|Structure of body of talus
UMLS/C1550056|UMLS/C1550056|UmlsEntity|3.2% Citrate
UMLS/C1551400|UMLS/C1551400|UmlsEntity|Complement Fixation Assay
UMLS/C1883168|UMLS/C1883168|UmlsEntity|Stationary Beam Radiation Therapy
UMLS/C5394172|UMLS/C5394172|UmlsEntity|Aberrant mesenteric blood supply
UMLS/C0555346|UMLS/C0555346|UmlsEntity|Lateral Malleolus Fractures
UMLS/C1979932|UMLS/C1979932|UmlsEntity|Mortise
UMLS/C0187584|UMLS/C0187584|UmlsEntity|Repair and reconstruction of finger, volar plate of interphalangeal joint
UMLS/C0224603|UMLS/C0224603|UmlsEntity|Structure of humeroulnar joint
UMLS/C1180212|UMLS/C1180212|UmlsEntity|Surface of skin
UMLS/C1456420|UMLS/C1456420|UmlsEntity|Radioulnar joint
UMLS/C2327388|UMLS/C2327388|UmlsEntity|Lamina VIII of gray matter of spinal cord
UMLS/C3496273|UMLS/C3496273|UmlsEntity|lobule VII
UMLS/C4284511|UMLS/C4284511|UmlsEntity|HEMOGLOBIN DIE PHENOTYPE
UMLS/C0223892|UMLS/C0223892|UmlsEntity|Structure of medial condyle of tibia
UMLS/C0223893|UMLS/C0223893|UmlsEntity|Structure of lateral condyle of tibia
UMLS/C0448043|UMLS/C0448043|UmlsEntity|Lateral condyle of humerus
UMLS/C1184935|UMLS/C1184935|UmlsEntity|Supracondylar process
UMLS/C3808202|UMLS/C3808202|UmlsEntity|Distal femoral bifurcation
UMLS/C4528332|UMLS/C4528332|UmlsEntity|Distal Femur R1
UMLS/C0448637|UMLS/C0448637|UmlsEntity|Tendon of peroneus brevis
UMLS/C0921344|UMLS/C0921344|UmlsEntity|Tendon of adductor brevis
UMLS/C1442056|UMLS/C1442056|UmlsEntity|X-ray fluoroscopy
UMLS/C0019868|UMLS/C0019868|UmlsEntity|Homeostasis
UMLS/C0224884|UMLS/C0224884|UmlsEntity|Structure of flexor carpi radialis muscle tendon
UMLS/C0448547|UMLS/C0448547|UmlsEntity|Structure of tendon of palmaris longus
UMLS/C0833331|UMLS/C0833331|UmlsEntity|Thenar fascia
UMLS/C2331000|UMLS/C2331000|UmlsEntity|Organ portion
UMLS/C2675032|UMLS/C2675032|UmlsEntity|Hands deviate ulnarly
UMLS/C0726737|UMLS/C0726737|UmlsEntity|IRRIGATION TRAY
UMLS/C1875395|UMLS/C1875395|UmlsEntity|IRRIGATION CAP
UMLS/C0223921|UMLS/C0223921|UmlsEntity|Calcaneal tubercle structure
UMLS/C0727860|UMLS/C0727860|UmlsEntity|SIMPLE SYRUP
UMLS/C2937234|UMLS/C2937234|UmlsEntity|Fasciotomy of foot
UMLS/C4540668|UMLS/C4540668|UmlsEntity|Digital contractures
UMLS/C0192046|UMLS/C0192046|UmlsEntity|Anterior vestibuloplasty
UMLS/C0195224|UMLS/C0195224|UmlsEntity|Anterior colporrhaphy
UMLS/C0442952|UMLS/C0442952|UmlsEntity|Anterior Mediastinotomy
UMLS/C0973279|UMLS/C0973279|UmlsEntity|Arthroscopy, shoulder, surgical; distal claviculectomy including distal articular surface (Mumford procedure)
UMLS/C1183162|UMLS/C1183162|UmlsEntity|Set of cleavage lines
UMLS/C3697690|UMLS/C3697690|UmlsEntity|Flap Tears
UMLS/C0177558|UMLS/C0177558|UmlsEntity|Patellar stabilization
UMLS/C0187891|UMLS/C0187891|UmlsEntity|Sequestrectomy of patella
UMLS/C0188293|UMLS/C0188293|UmlsEntity|Osteoclasis of patella
UMLS/C0226957|UMLS/C0226957|UmlsEntity|Ventral surface of tongue
UMLS/C0227585|UMLS/C0227585|UmlsEntity|Structure of inferior surface of pancreas
UMLS/C0411927|UMLS/C0411927|UmlsEntity|Patella X-ray
UMLS/C0458605|UMLS/C0458605|UmlsEntity|Inferior surface of scrotum
