ID|LABEL|PAYMENT_DATE|AMOUNT|CURRENCY
P_3701|payment|2021-07-29|710.11|dollar
P_3703|payment|2021-07-29|90.76|dollar
P_3704|payment|2021-12-08|501.89|dollar
P_3705|payment|2021-08-02|40.57|dollar
P_3707|payment|2022-04-27|226.04|dollar
P_3708|payment|2021-10-19|15.62|dollar
P_3710|payment|2021-02-24|635.49|dollar
P_3711|payment|2022-01-10|877.81|dollar
P_3712|payment|2022-03-10|11.34|dollar
P_3714|payment|2021-05-10|347.83|dollar
P_3716|payment|2021-02-03|481.73|dollar
P_3717|payment|2021-09-27|7.78|dollar
P_3719|payment|2022-04-25|39.35|dollar
P_3725|payment|2021-06-30|273.01|dollar
P_3726|payment|2021-09-13|753.8|dollar
P_3727|payment|2022-03-03|596.7|dollar
P_3733|payment|2021-06-28|690.41|dollar
P_3739|payment|2022-01-08|436.51|dollar
P_3741|payment|2021-02-18|754.05|dollar
P_3743|payment|2022-01-01|863.53|dollar
P_3745|payment|2021-07-04|985.7|dollar
P_3746|payment|2022-03-10|960.68|dollar
P_3747|payment|2021-11-25|59.65|dollar
P_3749|payment|2021-06-15|338.15|dollar
P_3751|payment|2021-10-29|399.96|dollar
P_3752|payment|2021-05-07|941.15|dollar
P_3753|payment|2021-01-07|194.69|dollar
P_3754|payment|2021-05-22|558.05|dollar
P_3757|payment|2022-04-24|724.1|dollar
P_3758|payment|2022-02-24|492.62|dollar
P_3759|payment|2021-01-02|700.25|dollar
P_3760|payment|2021-02-01|544.1|dollar
P_3761|payment|2022-04-11|799.95|dollar
P_3762|payment|2021-08-13|850.57|dollar
P_3763|payment|2022-02-03|200.25|dollar
P_3766|payment|2021-12-17|201.09|dollar
P_3768|payment|2021-07-15|168.39|dollar
P_3769|payment|2021-04-01|301.67|dollar
P_3770|payment|2021-04-04|756.11|dollar
P_3771|payment|2021-09-19|894.12|dollar
P_3774|payment|2021-02-10|322.66|dollar
P_3775|payment|2021-03-26|515.92|dollar
P_3776|payment|2022-02-27|279.55|dollar
P_3777|payment|2021-01-28|212.81|dollar
P_3778|payment|2022-01-19|245.54|dollar
P_3779|payment|2022-01-29|124.17|dollar
P_3787|payment|2021-09-16|746.74|dollar
P_3788|payment|2022-01-06|438.87|dollar
P_3789|payment|2021-06-03|400.3|dollar
P_3790|payment|2022-04-07|940.46|dollar
P_3793|payment|2022-02-13|919.43|dollar
P_3794|payment|2021-11-18|922.26|dollar
P_3795|payment|2021-04-12|987.49|dollar
P_3796|payment|2021-09-18|426.21|dollar
P_3797|payment|2021-12-03|90.02|dollar
P_3798|payment|2022-04-07|73.76|dollar
P_3799|payment|2021-09-29|832.38|dollar
P_3801|payment|2022-03-29|594.17|dollar
P_3803|payment|2022-04-07|511.38|dollar
P_3804|payment|2021-09-28|115.74|dollar
P_3807|payment|2021-11-28|568.0|dollar
P_3808|payment|2021-06-02|762.41|dollar
P_3810|payment|2022-02-13|892.18|dollar
P_3812|payment|2022-01-24|666.98|dollar
P_3816|payment|2022-03-01|779.03|dollar
P_3818|payment|2021-11-29|766.7|dollar
P_3820|payment|2021-04-27|612.72|dollar
P_3821|payment|2021-10-24|847.8|dollar
P_3823|payment|2021-05-09|470.8|dollar
P_3824|payment|2021-12-21|185.9|dollar
P_3828|payment|2021-01-17|148.89|dollar
P_3832|payment|2021-11-07|193.12|dollar
P_3833|payment|2021-03-23|390.96|dollar
P_3836|payment|2022-04-15|231.7|dollar
P_3838|payment|2021-05-19|694.4|dollar
P_3839|payment|2022-01-24|374.15|dollar
P_3840|payment|2021-02-07|853.64|dollar
P_3841|payment|2021-06-05|419.94|dollar
P_3844|payment|2021-11-11|53.14|dollar
P_3846|payment|2022-04-29|347.4|dollar
P_3851|payment|2021-09-03|921.31|dollar
P_3856|payment|2022-03-13|756.18|dollar
P_3857|payment|2022-03-30|338.09|dollar
P_3858|payment|2022-04-20|520.11|dollar
P_3859|payment|2021-10-19|148.14|dollar
P_3860|payment|2021-02-04|541.81|dollar
P_3862|payment|2022-04-02|178.65|dollar
P_3864|payment|2022-02-23|250.45|dollar
P_3865|payment|2022-02-05|879.0|dollar
P_3867|payment|2021-08-10|580.91|dollar
P_3871|payment|2021-05-30|916.25|dollar
P_3874|payment|2021-06-29|533.61|dollar
P_3876|payment|2022-02-17|214.74|dollar
P_3877|payment|2021-07-27|632.18|dollar
P_3882|payment|2021-05-02|770.13|dollar
P_3884|payment|2021-01-25|162.48|dollar
P_3886|payment|2021-02-01|414.64|dollar
P_3887|payment|2021-08-17|54.43|dollar
P_3889|payment|2021-06-27|62.41|dollar
P_3893|payment|2021-05-30|325.77|dollar
P_3896|payment|2021-03-12|949.91|dollar
P_3897|payment|2021-03-03|266.31|dollar
P_3898|payment|2021-11-07|915.66|dollar
P_3899|payment|2021-01-12|513.65|dollar
P_3900|payment|2021-08-11|27.27|dollar
P_3901|payment|2021-11-10|982.91|dollar
P_3904|payment|2021-12-14|750.51|dollar
P_3905|payment|2021-11-29|312.11|dollar
P_3907|payment|2022-02-20|520.14|dollar
P_3911|payment|2022-01-24|334.31|dollar
P_3913|payment|2021-06-22|49.56|dollar
P_3916|payment|2021-03-13|791.78|dollar
P_3917|payment|2021-08-18|222.43|dollar
P_3918|payment|2021-06-21|900.42|dollar
P_3919|payment|2022-02-16|739.85|dollar
P_3921|payment|2021-02-05|230.91|dollar
P_3923|payment|2022-01-14|106.02|dollar
P_3928|payment|2021-11-06|62.84|dollar
P_3930|payment|2022-04-06|717.05|dollar
P_3931|payment|2021-12-15|681.29|dollar
P_3932|payment|2022-04-12|834.94|dollar
P_3933|payment|2021-05-19|156.85|dollar
P_3936|payment|2022-01-21|466.53|dollar
P_3938|payment|2021-11-18|676.55|dollar
P_3939|payment|2021-01-29|891.44|dollar
P_3941|payment|2022-03-21|20.57|dollar
P_3942|payment|2021-11-21|577.8|dollar
P_3944|payment|2022-01-14|719.81|dollar
P_3948|payment|2021-02-27|838.96|dollar
P_3950|payment|2022-04-21|649.01|dollar
P_3957|payment|2022-02-20|911.68|dollar
P_3961|payment|2022-03-28|640.85|dollar
P_3966|payment|2021-04-20|550.98|dollar
P_3969|payment|2021-05-07|837.95|dollar
P_3970|payment|2021-09-18|919.35|dollar
P_3971|payment|2021-03-01|195.8|dollar
P_3973|payment|2021-04-15|39.69|dollar
P_3974|payment|2021-07-09|518.59|dollar
P_3978|payment|2021-11-10|89.06|dollar
P_3980|payment|2021-10-27|525.7|dollar
P_3986|payment|2021-12-06|780.06|dollar
P_3989|payment|2022-02-16|953.65|dollar
P_3992|payment|2021-03-18|430.34|dollar
P_3993|payment|2021-08-12|947.94|dollar
P_3999|payment|2021-05-02|514.82|dollar
P_4003|payment|2021-11-27|683.64|dollar
P_4005|payment|2022-03-19|329.14|dollar
P_4007|payment|2021-06-15|665.47|dollar
P_4009|payment|2021-05-10|938.04|dollar
P_4015|payment|2022-04-19|963.76|dollar
P_4016|payment|2021-06-21|753.22|dollar
P_4017|payment|2021-12-10|896.82|dollar
P_4019|payment|2021-03-30|695.99|dollar
P_4024|payment|2022-04-13|736.31|dollar
P_4025|payment|2022-03-30|30.5|dollar
P_4027|payment|2021-08-14|253.96|dollar
P_4036|payment|2021-03-07|131.34|dollar
P_4038|payment|2021-08-15|363.7|dollar
P_4041|payment|2021-07-30|915.93|dollar
P_4042|payment|2021-06-12|441.27|dollar
P_4043|payment|2021-02-25|960.23|dollar
P_4044|payment|2021-09-05|101.65|dollar
P_4045|payment|2022-01-25|681.89|dollar
P_4047|payment|2021-07-31|877.96|dollar
P_4048|payment|2022-01-05|587.26|dollar
P_4049|payment|2021-01-25|582.75|dollar
P_4052|payment|2021-07-08|14.74|dollar
P_4054|payment|2021-12-07|101.03|dollar
P_4057|payment|2021-03-11|357.84|dollar
P_4060|payment|2021-03-19|454.65|dollar
P_4061|payment|2022-01-24|49.37|dollar
P_4062|payment|2021-06-17|268.9|dollar
P_4065|payment|2022-04-06|239.3|dollar
P_4066|payment|2021-04-24|442.09|dollar
P_4067|payment|2021-05-05|499.25|dollar
P_4069|payment|2022-03-04|730.15|dollar
P_4074|payment|2022-02-15|809.34|dollar
P_4076|payment|2021-01-19|598.98|dollar
P_4078|payment|2022-02-16|858.47|dollar
P_4080|payment|2022-01-09|144.13|dollar
P_4084|payment|2022-02-21|6.62|dollar
P_4086|payment|2021-11-27|924.61|dollar
P_4090|payment|2022-02-14|44.06|dollar
P_4091|payment|2021-03-06|665.12|dollar
P_4092|payment|2021-08-07|294.41|dollar
P_4095|payment|2021-01-12|747.52|dollar
P_4097|payment|2022-04-08|164.97|dollar
P_4098|payment|2021-02-21|566.28|dollar
P_4100|payment|2021-05-08|30.18|dollar
P_4109|payment|2021-04-29|849.76|dollar
P_4111|payment|2021-05-06|304.76|dollar
P_4112|payment|2022-01-14|503.35|dollar
P_4114|payment|2021-04-05|612.73|dollar
P_4117|payment|2021-09-15|799.11|dollar
P_4119|payment|2021-08-25|845.04|dollar
P_4120|payment|2021-09-19|785.82|dollar
P_4122|payment|2021-12-08|233.11|dollar
P_4123|payment|2021-09-08|871.96|dollar
P_4124|payment|2021-11-22|453.69|dollar
P_4129|payment|2021-02-28|174.19|dollar
P_4132|payment|2021-04-17|408.9|dollar
P_4133|payment|2021-04-24|228.77|dollar
P_4134|payment|2021-09-26|137.63|dollar
P_4136|payment|2021-11-27|519.27|dollar
P_4137|payment|2021-04-15|112.95|dollar
P_4138|payment|2021-09-09|256.45|dollar
P_4139|payment|2021-12-19|581.51|dollar
P_4143|payment|2021-09-30|465.07|dollar
P_4144|payment|2021-05-17|173.85|dollar
P_4145|payment|2021-07-01|423.53|dollar
P_4147|payment|2022-02-04|380.26|dollar
P_4148|payment|2021-07-29|244.53|dollar
P_4150|payment|2021-03-12|53.05|dollar
P_4151|payment|2021-07-05|485.64|dollar
P_4154|payment|2021-02-05|244.48|dollar
P_4156|payment|2021-02-17|124.24|dollar
P_4159|payment|2021-12-14|30.54|dollar
P_4160|payment|2021-10-22|451.77|dollar
P_4161|payment|2021-07-22|788.84|dollar
P_4163|payment|2021-10-27|943.52|dollar
P_4164|payment|2021-07-19|581.1|dollar
P_4169|payment|2021-05-15|618.8|dollar
P_4172|payment|2021-11-11|707.38|dollar
P_4175|payment|2022-04-05|490.48|dollar
P_4178|payment|2021-02-26|51.64|dollar
P_4180|payment|2021-01-01|963.62|dollar
P_4181|payment|2021-02-25|582.19|dollar
P_4182|payment|2021-08-16|266.46|dollar
P_4184|payment|2022-04-28|695.73|dollar
P_4186|payment|2021-01-26|101.96|dollar
P_4188|payment|2021-01-21|817.86|dollar
P_4190|payment|2021-07-01|990.17|dollar
P_4191|payment|2021-09-16|883.08|dollar
P_4192|payment|2021-04-07|52.75|dollar
P_4193|payment|2021-01-16|558.42|dollar
P_4194|payment|2021-02-04|907.58|dollar
P_4195|payment|2021-05-09|528.79|dollar
P_4204|payment|2021-09-06|304.08|dollar
P_4205|payment|2021-12-22|392.0|dollar
P_4206|payment|2021-05-24|931.35|dollar
P_4210|payment|2021-09-06|347.29|dollar
P_4214|payment|2021-09-20|432.83|dollar
P_4215|payment|2022-03-11|906.03|dollar
P_4217|payment|2021-03-03|115.64|dollar
P_4224|payment|2021-06-16|891.12|dollar
P_4227|payment|2021-05-12|189.38|dollar
P_4235|payment|2022-04-09|189.5|dollar
P_4237|payment|2021-05-08|447.05|dollar
P_4238|payment|2021-08-08|746.7|dollar
P_4239|payment|2022-03-14|150.77|dollar
P_4243|payment|2021-05-15|968.8|dollar
P_4245|payment|2021-10-09|742.06|dollar
P_4247|payment|2021-06-16|451.19|dollar
P_4250|payment|2021-06-24|819.2|dollar
P_4251|payment|2021-10-20|224.62|dollar
P_4252|payment|2021-11-15|53.12|dollar
P_4254|payment|2021-11-09|623.32|dollar
P_4260|payment|2021-03-01|687.0|dollar
P_4262|payment|2022-03-01|759.9|dollar
P_4263|payment|2021-01-02|674.39|dollar
P_4264|payment|2021-04-02|681.05|dollar
P_4269|payment|2021-02-12|106.87|dollar
P_4270|payment|2022-03-22|981.64|dollar
P_4271|payment|2021-01-19|751.28|dollar
P_4273|payment|2021-05-20|210.74|dollar
P_4274|payment|2022-01-26|625.7|dollar
P_4277|payment|2022-02-20|750.17|dollar
P_4282|payment|2021-10-23|312.34|dollar
P_4284|payment|2021-09-09|131.25|dollar
P_4285|payment|2021-06-11|445.08|dollar
P_4286|payment|2021-05-23|474.45|dollar
P_4287|payment|2021-04-07|470.22|dollar
P_4288|payment|2021-04-21|567.67|dollar
P_4289|payment|2022-02-14|46.13|dollar
P_4291|payment|2021-07-14|434.94|dollar
P_4292|payment|2022-02-24|86.55|dollar
P_4295|payment|2021-03-02|429.86|dollar
P_4296|payment|2021-12-22|672.51|dollar
P_4297|payment|2021-08-15|531.76|dollar
P_4300|payment|2022-01-16|273.05|dollar
P_4301|payment|2021-12-24|335.25|dollar
P_4302|payment|2021-11-21|943.11|dollar
P_4303|payment|2022-03-01|945.44|dollar
P_4305|payment|2022-02-21|349.37|dollar
P_4312|payment|2021-06-10|527.06|dollar
P_4313|payment|2021-01-19|480.59|dollar
P_4314|payment|2022-03-18|482.02|dollar
P_4319|payment|2021-09-14|575.02|dollar
P_4321|payment|2021-03-27|82.87|dollar
P_4322|payment|2022-02-23|866.74|dollar
P_4323|payment|2022-03-30|940.58|dollar
P_4324|payment|2021-03-12|615.92|dollar
P_4327|payment|2021-12-12|679.57|dollar
P_4328|payment|2021-04-21|766.14|dollar
P_4329|payment|2022-04-26|78.66|dollar
P_4333|payment|2021-12-01|363.53|dollar
P_4334|payment|2021-07-01|722.16|dollar
P_4336|payment|2021-02-05|10.63|dollar
P_4337|payment|2021-08-01|726.78|dollar
P_4339|payment|2021-11-05|186.71|dollar
P_4340|payment|2021-01-29|900.5|dollar
P_4342|payment|2021-12-25|794.3|dollar
P_4343|payment|2021-01-16|125.58|dollar
P_4344|payment|2021-09-29|738.78|dollar
P_4345|payment|2021-05-23|41.33|dollar
P_4347|payment|2021-09-03|6.09|dollar
P_4348|payment|2021-10-18|342.34|dollar
P_4349|payment|2021-01-10|573.87|dollar
P_4352|payment|2021-12-26|135.19|dollar
P_4353|payment|2022-03-04|346.42|dollar
P_4358|payment|2021-01-18|107.52|dollar
P_4360|payment|2021-02-25|786.99|dollar
P_4365|payment|2022-03-04|156.15|dollar
P_4372|payment|2021-12-07|881.8|dollar
P_4375|payment|2021-03-04|900.58|dollar
P_4377|payment|2021-05-05|966.51|dollar
P_4378|payment|2022-02-14|689.24|dollar
P_4379|payment|2021-09-19|163.26|dollar
P_4382|payment|2022-01-20|291.92|dollar
P_4383|payment|2021-11-09|762.74|dollar
P_4387|payment|2021-02-28|188.39|dollar
P_4389|payment|2021-01-10|727.52|dollar
P_4392|payment|2021-04-24|797.05|dollar
P_4393|payment|2022-04-20|575.57|dollar
P_4394|payment|2021-01-12|33.91|dollar
P_4397|payment|2021-02-14|353.39|dollar
P_4398|payment|2021-02-18|378.68|dollar
P_4399|payment|2022-02-16|369.17|dollar
P_4400|payment|2021-09-26|389.94|dollar
P_4403|payment|2021-03-18|897.37|dollar
P_4404|payment|2022-01-12|150.31|dollar
P_4407|payment|2021-02-15|351.49|dollar
P_4408|payment|2021-12-16|286.18|dollar
P_4410|payment|2021-07-08|481.28|dollar
P_4411|payment|2021-10-13|875.17|dollar
P_4412|payment|2021-07-09|584.17|dollar
P_4415|payment|2021-08-19|381.23|dollar
P_4417|payment|2021-11-18|594.18|dollar
P_4418|payment|2021-10-30|950.06|dollar
P_4420|payment|2021-05-21|437.53|dollar
P_4422|payment|2022-02-08|490.16|dollar
P_4423|payment|2022-04-08|862.59|dollar
P_4425|payment|2021-01-23|172.65|dollar
P_4426|payment|2021-11-09|378.37|dollar
P_4427|payment|2021-08-04|73.84|dollar
P_4428|payment|2021-04-08|552.28|dollar
P_4431|payment|2021-04-09|830.78|dollar
P_4432|payment|2021-12-17|650.47|dollar
P_4433|payment|2021-05-11|728.58|dollar
P_4434|payment|2021-08-15|496.15|dollar
P_4435|payment|2021-02-07|181.74|dollar
P_4438|payment|2022-01-29|441.62|dollar
P_4440|payment|2021-09-10|605.66|dollar
P_4444|payment|2021-07-12|229.17|dollar
P_4446|payment|2022-01-17|102.6|dollar
P_4448|payment|2021-11-26|707.43|dollar
P_4449|payment|2021-11-27|948.27|dollar
P_4450|payment|2021-04-23|665.38|dollar
P_4451|payment|2021-03-05|134.56|dollar
P_4453|payment|2021-12-09|22.96|dollar
P_4454|payment|2021-10-09|537.9|dollar
P_4460|payment|2021-02-18|144.43|dollar
P_4462|payment|2021-01-05|538.48|dollar
P_4463|payment|2021-02-15|919.87|dollar
P_4465|payment|2021-04-27|597.42|dollar
P_4466|payment|2022-02-03|201.49|dollar
P_4468|payment|2021-04-08|852.9|dollar
P_4470|payment|2022-02-26|765.62|dollar
P_4471|payment|2021-08-14|944.23|dollar
P_4472|payment|2021-03-28|356.46|dollar
P_4473|payment|2022-03-28|376.49|dollar
P_4474|payment|2021-05-17|486.33|dollar
P_4475|payment|2021-10-08|360.41|dollar
P_4476|payment|2022-04-14|622.16|dollar
P_4479|payment|2021-01-14|16.35|dollar
P_4481|payment|2021-06-06|438.52|dollar
P_4485|payment|2021-08-04|829.54|dollar
P_4486|payment|2021-07-17|994.88|dollar
P_4487|payment|2022-02-27|588.78|dollar
P_4491|payment|2021-07-06|31.33|dollar
P_4494|payment|2022-01-17|394.88|dollar
P_4500|payment|2021-01-18|827.29|dollar
P_4503|payment|2022-03-26|187.87|dollar
P_4504|payment|2022-04-10|646.75|dollar
P_4505|payment|2021-07-03|808.06|dollar
P_4506|payment|2022-01-14|875.75|dollar
P_4507|payment|2022-03-16|84.95|dollar
P_4508|payment|2022-03-20|252.24|dollar
P_4509|payment|2021-10-17|749.88|dollar
P_4511|payment|2022-04-24|634.86|dollar
P_4513|payment|2021-07-20|961.92|dollar
P_4514|payment|2022-04-03|142.13|dollar
P_4519|payment|2021-12-11|992.56|dollar
P_4520|payment|2021-02-22|802.71|dollar
P_4521|payment|2021-05-14|3.5|dollar
P_4522|payment|2022-04-02|625.7|dollar
P_4524|payment|2022-04-27|740.44|dollar
P_4529|payment|2021-11-28|231.13|dollar
P_4531|payment|2021-08-12|370.37|dollar
P_4535|payment|2021-07-05|671.13|dollar
P_4538|payment|2022-04-28|51.28|dollar
P_4540|payment|2022-04-05|675.45|dollar
P_4542|payment|2021-07-31|684.4|dollar
P_4543|payment|2021-01-31|788.1|dollar
P_4549|payment|2021-07-10|540.94|dollar
P_4550|payment|2021-07-31|406.68|dollar
P_4551|payment|2021-10-09|598.1|dollar
P_4552|payment|2021-10-15|939.44|dollar
P_4554|payment|2022-04-18|37.26|dollar
P_4555|payment|2022-01-24|775.8|dollar
P_4559|payment|2021-12-15|598.6|dollar
P_4560|payment|2021-08-07|36.43|dollar
P_4561|payment|2022-04-09|601.76|dollar
P_4565|payment|2021-01-10|464.59|dollar
P_4567|payment|2021-08-12|384.79|dollar
P_4569|payment|2021-09-29|522.91|dollar
P_4576|payment|2021-06-28|335.33|dollar
P_4582|payment|2021-06-15|396.69|dollar
P_4584|payment|2021-03-12|263.36|dollar
P_4587|payment|2021-07-25|333.37|dollar
P_4589|payment|2021-06-09|54.16|dollar
P_4591|payment|2021-07-24|329.05|dollar
P_4593|payment|2022-04-25|5.49|dollar
P_4594|payment|2021-07-08|552.91|dollar
P_4596|payment|2021-09-02|202.41|dollar
P_4599|payment|2022-04-20|420.55|dollar
P_4602|payment|2021-01-06|559.59|dollar
P_4603|payment|2021-10-24|104.71|dollar
P_4612|payment|2021-08-22|678.13|dollar
P_4613|payment|2021-03-26|979.64|dollar
P_4615|payment|2022-02-20|738.52|dollar
P_4617|payment|2021-12-22|298.4|dollar
P_4623|payment|2022-02-17|877.19|dollar
P_4624|payment|2022-03-08|645.79|dollar
P_4625|payment|2022-02-01|280.93|dollar
P_4627|payment|2021-12-08|76.48|dollar
P_4628|payment|2021-06-02|243.58|dollar
P_4629|payment|2021-05-09|974.06|dollar
P_4630|payment|2021-07-03|505.51|dollar
P_4631|payment|2021-06-06|328.25|dollar
P_4633|payment|2021-03-29|55.99|dollar
P_4635|payment|2021-10-25|380.01|dollar
P_4641|payment|2021-05-27|82.27|dollar
P_4644|payment|2021-10-04|683.3|dollar
P_4646|payment|2021-12-03|176.85|dollar
P_4648|payment|2021-07-19|773.97|dollar
P_4653|payment|2022-04-08|562.69|dollar
P_4654|payment|2021-02-11|364.32|dollar
P_4656|payment|2021-03-07|751.8|dollar
P_4658|payment|2021-01-14|535.22|dollar
P_4660|payment|2021-05-09|953.4|dollar
P_4665|payment|2022-02-04|186.13|dollar
P_4667|payment|2022-01-08|581.43|dollar
P_4668|payment|2021-12-18|562.06|dollar
P_4671|payment|2021-01-09|198.94|dollar
P_4673|payment|2021-02-01|482.3|dollar
P_4675|payment|2022-02-21|376.16|dollar
P_4676|payment|2021-07-04|53.35|dollar
P_4679|payment|2022-04-17|993.06|dollar
P_4681|payment|2022-01-14|252.05|dollar
P_4683|payment|2021-05-31|444.95|dollar
P_4684|payment|2022-03-05|278.0|dollar
P_4685|payment|2021-02-23|463.08|dollar
P_4686|payment|2021-10-03|88.74|dollar
P_4687|payment|2022-03-22|931.86|dollar
P_4689|payment|2021-03-31|459.25|dollar
P_4691|payment|2021-12-05|297.64|dollar
P_4693|payment|2021-12-16|89.71|dollar
P_4698|payment|2022-03-05|17.31|dollar
P_4699|payment|2021-06-01|487.69|dollar
P_4701|payment|2022-02-27|679.46|dollar
P_4703|payment|2022-02-08|155.98|dollar
P_4705|payment|2021-01-06|730.8|dollar
P_4707|payment|2021-10-19|380.54|dollar
P_4708|payment|2021-01-31|271.57|dollar
P_4710|payment|2022-02-27|964.28|dollar
P_4711|payment|2021-01-27|93.74|dollar
P_4715|payment|2021-02-02|223.71|dollar
P_4716|payment|2021-03-15|714.03|dollar
P_4717|payment|2021-12-02|234.55|dollar
P_4721|payment|2021-04-09|770.76|dollar
P_4722|payment|2021-09-26|887.52|dollar
P_4723|payment|2022-04-26|735.46|dollar
P_4725|payment|2021-09-04|15.8|dollar
P_4727|payment|2022-01-26|32.11|dollar
P_4728|payment|2022-04-16|66.45|dollar
P_4729|payment|2021-03-27|579.39|dollar
P_4733|payment|2022-03-11|920.51|dollar
P_4735|payment|2021-12-25|492.99|dollar
P_4736|payment|2022-02-15|710.69|dollar
P_4737|payment|2021-09-13|9.34|dollar
P_4742|payment|2021-07-21|64.63|dollar
P_4743|payment|2021-11-28|978.83|dollar
P_4745|payment|2021-08-28|286.8|dollar
P_4746|payment|2021-05-17|199.52|dollar
P_4749|payment|2022-02-13|969.63|dollar
P_4750|payment|2022-02-02|771.25|dollar
P_4752|payment|2021-11-02|982.36|dollar
P_4753|payment|2021-10-01|964.02|dollar
P_4754|payment|2021-12-26|267.24|dollar
P_4756|payment|2022-02-03|178.96|dollar
P_4758|payment|2021-12-04|882.66|dollar
P_4759|payment|2021-02-19|115.37|dollar
P_4760|payment|2021-07-14|621.63|dollar
P_4762|payment|2021-09-10|544.41|dollar
P_4765|payment|2021-02-11|811.37|dollar
P_4767|payment|2022-03-25|195.5|dollar
P_4769|payment|2021-03-15|31.18|dollar
P_4770|payment|2021-12-09|851.38|dollar
P_4771|payment|2022-03-04|640.1|dollar
P_4772|payment|2021-12-10|964.7|dollar
P_4775|payment|2022-04-09|987.73|dollar
P_4778|payment|2021-09-06|587.55|dollar
P_4783|payment|2021-05-25|83.8|dollar
P_4784|payment|2021-12-06|714.99|dollar
P_4788|payment|2021-03-14|61.65|dollar
P_4789|payment|2021-05-31|990.08|dollar
P_4791|payment|2021-04-26|120.96|dollar
P_4792|payment|2021-08-16|783.03|dollar
P_4793|payment|2021-12-22|153.69|dollar
P_4795|payment|2021-10-12|884.31|dollar
P_4796|payment|2021-07-28|140.6|dollar
P_4797|payment|2021-11-15|49.34|dollar
P_4801|payment|2022-04-07|203.08|dollar
P_4803|payment|2021-01-19|305.72|dollar
P_4804|payment|2021-09-06|841.16|dollar
P_4805|payment|2021-07-28|490.83|dollar
P_4807|payment|2022-01-24|590.13|dollar
P_4810|payment|2021-08-11|194.27|dollar
P_4811|payment|2021-06-21|490.01|dollar
P_4812|payment|2021-11-26|134.01|dollar
P_4813|payment|2021-01-28|973.5|dollar
P_4815|payment|2021-04-08|120.95|dollar
P_4817|payment|2021-02-12|506.39|dollar
P_4819|payment|2021-12-09|81.84|dollar
P_4822|payment|2021-07-22|190.18|dollar
P_4826|payment|2021-08-16|126.74|dollar
P_4827|payment|2021-01-29|253.24|dollar
P_4828|payment|2021-07-19|91.91|dollar
P_4829|payment|2021-11-20|942.3|dollar
P_4830|payment|2021-07-18|669.38|dollar
P_4831|payment|2021-08-15|202.13|dollar
P_4837|payment|2021-02-24|491.64|dollar
P_4839|payment|2021-09-16|455.39|dollar
P_4840|payment|2022-02-23|696.07|dollar
P_4841|payment|2021-10-07|233.92|dollar
P_4842|payment|2021-10-04|576.03|dollar
P_4844|payment|2022-01-13|846.94|dollar
P_4845|payment|2021-03-10|379.78|dollar
P_4847|payment|2021-05-27|825.87|dollar
P_4848|payment|2021-10-24|907.35|dollar
P_4850|payment|2022-03-28|388.95|dollar
P_4855|payment|2022-01-27|854.47|dollar
P_4856|payment|2021-03-09|305.01|dollar
P_4859|payment|2021-10-27|419.59|dollar
P_4863|payment|2021-11-04|387.21|dollar
P_4867|payment|2021-05-21|476.6|dollar
P_4869|payment|2021-12-30|941.27|dollar
P_4870|payment|2022-01-31|626.58|dollar
P_4871|payment|2021-11-30|743.57|dollar
P_4872|payment|2022-04-13|74.05|dollar
P_4875|payment|2022-03-18|480.96|dollar
P_4876|payment|2022-01-03|60.48|dollar
P_4877|payment|2021-09-23|508.37|dollar
P_4878|payment|2021-02-16|319.32|dollar
P_4879|payment|2022-04-12|181.39|dollar
P_4881|payment|2021-01-03|189.29|dollar
P_4882|payment|2021-02-18|641.42|dollar
P_4883|payment|2021-11-28|662.06|dollar
P_4884|payment|2021-09-09|682.73|dollar
P_4887|payment|2022-03-31|830.87|dollar
P_4892|payment|2021-04-26|507.33|dollar
P_4893|payment|2021-11-30|446.98|dollar
P_4895|payment|2021-04-06|636.33|dollar
P_4897|payment|2021-11-29|826.9|dollar
P_4901|payment|2022-04-16|927.54|dollar
P_4902|payment|2022-01-25|474.46|dollar
P_4903|payment|2022-04-14|257.52|dollar
P_4904|payment|2021-07-19|120.43|dollar
P_4905|payment|2021-04-01|561.62|dollar
P_4907|payment|2021-11-12|9.54|dollar
P_4913|payment|2021-06-06|911.86|dollar
P_4914|payment|2021-10-28|683.83|dollar
P_4915|payment|2021-06-09|874.61|dollar
P_4916|payment|2021-06-16|934.18|dollar
P_4917|payment|2021-06-04|758.1|dollar
P_4918|payment|2022-01-26|981.42|dollar
P_4920|payment|2022-04-18|511.86|dollar
P_4922|payment|2021-09-07|604.44|dollar
P_4923|payment|2021-12-19|853.11|dollar
P_4924|payment|2021-03-06|188.26|dollar
P_4925|payment|2021-10-02|485.35|dollar
P_4927|payment|2021-08-08|64.78|dollar
P_4928|payment|2022-02-21|789.29|dollar
P_4932|payment|2021-03-17|606.96|dollar
P_4933|payment|2021-09-08|89.54|dollar
P_4939|payment|2021-12-19|862.29|dollar
P_4940|payment|2022-01-04|859.2|dollar
P_4941|payment|2022-02-15|989.58|dollar
P_4944|payment|2021-02-25|126.96|dollar
P_4945|payment|2021-01-01|813.93|dollar
P_4946|payment|2021-02-14|928.73|dollar
P_4947|payment|2021-07-30|205.0|dollar
P_4948|payment|2021-06-10|682.36|dollar
P_4949|payment|2021-04-17|465.95|dollar
P_4951|payment|2021-07-02|248.0|dollar
P_4952|payment|2022-03-12|784.14|dollar
